Force[kip],Deformation[in]
-1.49978289757239,0.00291300000000000
-2.93471845124289,0.000729550000000000
-4.37952919561302,0.00109260000000000
-4.99588363125678,0.00182045000000000
-6.14012099952980,0.000363050000000000
-8.68891579970510,-0.000727800000000000
-8.98843288031537,-0.000363050000000000
-9.89579864949215,-0.00218175000000000
-10.9053716355854,-0.00436515000000000
-11.1681856702220,-0.00472990000000000
-12.1458137176138,-0.00509295000000000
-14.2086061175049,-0.00691170000000000
-15.3770065235213,-0.00800425000000000
-16.8490401307082,-0.00800425000000000
-18.3798233264890,-0.00873210000000000
-18.6835011914048,-0.00873375000000000
-20.7620225370664,-0.0101860500000000
-21.1098738877960,-0.0105508000000000
-22.6209208755460,-0.0116398000000000
-23.7506584151432,-0.0123645500000000
-24.4678547400472,-0.0130955000000000
-25.4429010005089,-0.0138220000000000
-26.0971367800582,-0.0145480000000000
-27.6977760217251,-0.0156405000000000
-28.7022846228872,-0.0167345000000000
-29.9009875285561,-0.0163715000000000
-31.1818364490031,-0.0170975000000000
-32.6393490209196,-0.0178270000000000
-34.2427386524366,-0.0192845000000000
-35.6687430824617,-0.0203740000000000
-36.2088216433637,-0.0203740000000000
-37.5593194250529,-0.0221925000000000
-38.8524911974638,-0.0229220000000000
-40.2917907985431,-0.0243755000000000
-41.5347008425604,-0.0251005000000000
-42.5789948136494,-0.0254670000000000
-43.3091959022264,-0.0265575000000000
